frpm_perc,act_perc_above_21,sat_perc_read_write_benchmark,sat_perc_math_benchmark,sat_perc_both_benchmarks,perc_sat_takers,perc_act_takers
0.882,0.2029,0.4255,0.1844,0.1702,0.09450402144772117,0.04624664879356569
0.715,0.1746,0.5740999999999999,0.16670000000000001,0.1481,0.06609547123623011,0.07711138310893513
0.652,,0.5,0.1875,0.1875,0.04221635883905013,0.03430079155672823
0.325,0.7561,0.8445999999999999,0.527,0.5203,0.09152752009894867,0.025355596784168214
0.39799999999999996,0.5424,0.6968000000000001,0.47740000000000005,0.45159999999999995,0.08606329816768463,0.032759578012215435
0.36,,0.8276,0.5861999999999999,0.5172,0.06954436450839328,0.02158273381294964
0.522,0.6102000000000001,0.6065,0.4645,0.4194,0.08192389006342495,0.031183932346723044
0.342,0.8571,0.8723000000000001,0.5957,0.5957,0.09456740442655935,0.056338028169014086
0.278,,1.0,1.0,1.0,0.1893491124260355,0.03550295857988166
0.24600000000000002,0.6818000000000001,0.8,0.675,0.65,0.06504065040650407,0.03577235772357724
0.419,0.7940999999999999,0.8764,0.7191,0.6966,0.0581319399085565,0.022207707380796866
0.654,0.46149999999999997,0.6364,0.4697,0.4242,0.12476370510396975,0.04914933837429111
0.272,,0.8889,0.5,0.5,0.02936378466557912,0.01468189233278956
0.368,0.8190000000000001,0.8673000000000001,0.6944,0.6698000000000001,0.11160868067516362,0.036169479848432655
0.863,0.34850000000000003,0.6496,0.40149999999999997,0.3504,0.04420780897063569,0.021297192642787996
0.35700000000000004,1.0,1.0,0.9381,0.9381,0.0904,0.0448
0.809,0.3889,0.5427000000000001,0.2161,0.21109999999999998,0.07321559970566593,0.006622516556291391
0.494,0.6364,0.8968,0.7103,0.6905,0.10349075975359343,0.022587268993839837
0.805,0.24530000000000002,0.6434000000000001,0.3876,0.3643,0.06469408224674023,0.02657973921765296
0.867,,0.5968,0.3871,0.3468,0.07285546415981199,0.005287896592244419
0.797,0.381,0.6667000000000001,0.46490000000000004,0.4386,0.061191626409017714,0.02254428341384863
0.7959999999999999,0.3148,0.5772999999999999,0.3505,0.3093,0.049948506694129764,0.027806385169927908
0.3,0.9007999999999999,0.9163,0.7537,0.7241,0.11315496098104794,0.06744704570791528
0.47100000000000003,0.7667,0.75,0.5526,0.5526,0.0192844455721898,0.0076122811469170265
0.282,0.794,0.902,0.6960999999999999,0.6814,0.07637588918008237,0.07450393111194309
0.276,0.8543000000000001,0.9281,0.7843000000000001,0.7646999999999999,0.07345175228036485,0.07249159865578493
0.18600000000000003,0.8881,0.9362,0.8468000000000001,0.8298000000000001,0.07722642129477489,0.09398619783108775
0.08,0.8069,0.948,0.768,0.7559999999999999,0.09944311853619729,0.1030230708035004
0.259,0.8515999999999999,0.9231,0.812,0.7990999999999999,0.07768924302788845,0.10292164674634795
0.264,0.9061,0.8604999999999999,0.6512,0.6279,0.07175636211931581,0.08886107634543179
0.772,0.5143,0.6462,0.3795,0.3538,0.10067114093959731,0.018069179143004648
0.511,0.7119,0.7763,0.5526,0.5132,0.07680646791308741,0.029813036887316825
0.493,0.6609999999999999,0.7733,0.5523,0.5058,0.07893529141808169,0.027076640660853604
0.509,0.75,0.8589,0.6503,0.6319,0.08990623276337562,0.03750689464975179
0.35100000000000003,0.8319,0.9028,0.753,0.7409,0.1072048611111111,0.05164930555555555
0.29,0.9551000000000001,0.9545,0.8986,0.8881,0.10941086457536343,0.06809487375669472
0.713,0.4747,0.7551000000000001,0.5796,0.5306000000000001,0.12493625701172871,0.0504844467108618
0.649,0.7143,0.8140000000000001,0.6093,0.5907,0.09413309982486866,0.03371278458844133
0.622,0.799,0.8717,0.8076000000000001,0.7609,0.16080637599624942,0.09329582747304266
0.8290000000000001,0.2515,0.5922,0.3184,0.3017,0.10461718293395675,0.09526592635885447
0.361,0.7778,0.8902,0.6936,0.6762999999999999,0.10529519172245892,0.021911138161898967
0.716,,0.7283,0.474,0.4451,0.09654017857142858,0.006696428571428571
0.802,0.3448,0.5690999999999999,0.32520000000000004,0.2764,0.12178217821782178,0.014356435643564357
0.579,0.6315999999999999,0.7173999999999999,0.4239,0.4022,0.0728424386381631,0.015043547110055424
0.158,0.8079999999999999,0.905,0.7709,0.7486,0.07336065573770492,0.05122950819672131
0.321,0.8529000000000001,0.9164,0.8448,0.8059999999999999,0.09487397337864628,0.02888700084961767
0.182,0.7756000000000001,0.9296,0.7519,0.7481,0.09051290646999664,0.06872276231981227
0.276,0.8214,0.9184,0.7755,0.7551000000000001,0.08022922636103152,0.034383954154727794
0.818,0.625,0.7445999999999999,0.6667000000000001,0.5887,0.08424507658643327,0.0175054704595186
0.11,0.903,0.9649,0.7895,0.7895,0.05337078651685393,0.1544943820224719
0.62,0.6315999999999999,0.8,0.5333,0.5333,0.08152173913043478,0.20652173913043478
0.09300000000000001,0.8833,0.9423,0.8173,0.7981,0.042379788101059496,0.12224938875305623
0.627,0.6333,0.7027,0.473,0.4324,0.04008667388949079,0.016251354279523293
0.728,0.3182,0.48310000000000003,0.3258,0.2921,0.07018927444794952,0.017350157728706624
0.342,0.7131000000000001,0.8819,0.6535,0.6456999999999999,0.05333893322133557,0.0995380092398152
0.159,0.7731,0.8177,0.6114999999999999,0.5971,0.18997722095671982,0.05421412300683371
0.496,0.6905,0.5183,0.3333,0.3049,0.2326241134751773,0.019858156028368795
0.735,,0.3517,0.1864,0.1654,0.22061378112333527,0.004053271569195136
0.6920000000000001,,0.0649,0.0,0.0,0.3701923076923077,0.004807692307692308
0.348,0.8234999999999999,0.6401,0.4458,0.4233,0.21205550737207285,0.03686036426712923
0.125,0.7981,0.8879,0.8037000000000001,0.7804000000000001,0.11771177117711772,0.05720572057205721
0.243,0.6867,0.8468000000000001,0.7903,0.7742,0.07848101265822785,0.052531645569620256
0.259,0.8028,0.8976999999999999,0.7898000000000001,0.7556999999999999,0.08844221105527639,0.035678391959798994
0.575,0.5490999999999999,0.7787999999999999,0.7234999999999999,0.659,0.07966226138032305,0.06350954478707782
0.823,0.2619,0.5333,0.1778,0.1333,0.10465116279069768,0.09767441860465116
0.6779999999999999,0.2208,0.48710000000000003,0.34119999999999995,0.2965,0.17453798767967146,0.1971252566735113
0.861,0.4583,0.44329999999999997,0.3763,0.30760000000000004,0.23764801959983667,0.02939975500204165
0.883,,0.0625,0.0208,0.0208,0.12467532467532468,
0.892,0.2821,0.2582,0.14400000000000002,0.11410000000000001,0.2216867469879518,0.023493975903614458
0.774,0.24050000000000002,0.8161,0.4253,0.4023,0.2492836676217765,0.22636103151862463
0.115,0.9,0.9737,0.8158,0.8092,0.06982085438677078,0.08727606798346348
0.887,,0.0683,0.0,0.0,0.4339622641509434,
0.807,0.23850000000000002,0.33020000000000005,0.2492,0.19940000000000002,0.2039390088945362,0.06925031766200762
0.88,0.2235,0.2468,0.1343,0.10529999999999999,0.18024206738632648,0.027805037618580306
0.8490000000000001,0.2121,0.2531,0.1204,0.0958,0.18930232558139534,0.030697674418604652
0.298,0.6637000000000001,0.8466,0.6667000000000001,0.6349,0.08035714285714286,0.04804421768707483
0.354,0.8181999999999999,0.9068,0.6102000000000001,0.6017,0.07752956636005257,0.04336399474375821
0.183,0.8289,0.9433,0.7576999999999999,0.7526,0.06876993973768167,0.05388160226869904
0.23199999999999998,0.7905,0.8473999999999999,0.7263,0.6947,0.08907641819034225,0.06938584153774027
0.226,0.9156,0.9264,0.8217,0.8023,0.08512042230287034,0.07423292642692181
0.29600000000000004,0.8194,0.8767,0.6895,0.6712,0.08877178759627077,0.06282934738548845
0.665,0.4268,0.7031999999999999,0.4523,0.4276,0.12385120350109409,0.07177242888402625
0.24,0.9137000000000001,0.9286,0.9048,0.8571,0.08437970868910095,0.06981416373681568
0.217,0.8793000000000001,0.9562999999999999,0.8776999999999999,0.8645999999999999,0.09286293592862936,0.0705596107055961
0.157,0.9316,0.9734999999999999,0.9248000000000001,0.9204000000000001,0.1029612756264237,0.10660592255125284
0.205,0.9399,0.922,0.9024,0.8732,0.08866782006920415,0.10077854671280277
0.165,0.8168000000000001,0.9154000000000001,0.7334999999999999,0.7116,0.10168951227287217,0.08351928594198278
0.304,,0.8889,0.5,0.5,0.012328767123287671,0.00821917808219178
0.26,0.6452,0.8039000000000001,0.5882000000000001,0.5489999999999999,0.08777969018932874,0.05335628227194492
0.152,0.7818,0.8606,0.7212000000000001,0.6970000000000001,0.09626604434072346,0.06417736289381563
0.318,0.6093999999999999,0.8614,0.703,0.6831999999999999,0.07537313432835821,0.04776119402985075
0.526,0.6629999999999999,0.7824,0.5337,0.4974,0.10668877833056938,0.05085682697622996
0.182,0.8332999999999999,0.9176000000000001,0.8297,0.8022,0.08556652562294312,0.06205923836389281
0.106,0.8706,0.9312,0.8462000000000001,0.8340000000000001,0.11915098890496864,0.09696092619392185
0.252,0.8378,0.8981,0.7834,0.7643000000000001,0.07681017612524461,0.036203522504892366
0.278,0.5818,0.879,0.6178,0.5987,0.07977642276422764,0.05589430894308943
0.423,0.8125,0.8205,0.7692,0.7179000000000001,0.0911214953271028,0.07476635514018691
0.307,0.8667,0.7726999999999999,0.6061,0.5606,0.08835341365461848,0.060240963855421686
0.292,0.6667000000000001,0.8189,0.5433,0.5196999999999999,0.06293359762140734,0.028245787908820614
0.157,0.875,0.9034,0.767,0.7556999999999999,0.08984175599795814,0.05717202654415518
0.10800000000000001,0.7188,0.9111,0.6889,0.6667000000000001,0.05710659898477157,0.04060913705583756
0.136,0.7561,0.8964,0.8134999999999999,0.7876000000000001,0.08865411116214975,0.07533302710151585
0.52,,0.9091,0.6667000000000001,0.6667000000000001,0.005218216318785579,0.0015812776723592662
0.871,,0.04,0.02,0.02,0.17985611510791366,
0.32799999999999996,0.07690000000000001,,,,,0.07471264367816093
0.58,0.6470999999999999,0.7236,0.5041,0.4472,0.07509157509157509,0.010378510378510378
0.738,0.2459,0.6667000000000001,0.4343,0.40399999999999997,0.057457922228670924,0.035403366221706326
0.8370000000000001,0.2857,0.544,0.304,0.272,0.05887894488930758,0.02967498822421102
0.823,0.25489999999999996,0.6528,0.3472,0.3333,0.06605504587155964,0.046788990825688076
0.574,0.4792,0.5867,0.28550000000000003,0.2767,0.19979006298110566,0.016794961511546535
0.365,0.5842,0.7845,0.5856,0.5396,0.11981465136804943,0.041924095322153576
0.395,0.5593,0.8539,0.5618,0.5618,0.1435483870967742,0.09516129032258064
0.523,0.5153,0.7847,0.5664,0.5368999999999999,0.10789306174411203,0.05187778485041375
0.273,0.6201,0.7985,0.6403,0.6097,0.1053763440860215,0.04811827956989247
0.627,0.3148,0.7254999999999999,0.4314,0.402,0.0834355828220859,0.044171779141104296
0.41600000000000004,0.6379,0.7545999999999999,0.5521,0.5153,0.07904946653734239,0.028128031037827354
0.625,0.2059,0.6865000000000001,0.2432,0.22699999999999998,0.08864398658361285,0.01629132726401533
0.455,0.75,0.8603000000000001,0.6544,0.6396999999999999,0.06789815277084374,0.04193709435846231
0.527,0.4839,0.7659,0.42460000000000003,0.4048,0.09563567362428843,0.023529411764705882
0.8170000000000001,0.2,0.47130000000000005,0.1322,0.1322,0.08422071636011616,0.021781219748305904
0.669,,0.3654,0.23079999999999998,0.2115,0.1890909090909091,0.01090909090909091
0.852,0.25,0.45039999999999997,0.2057,0.18789999999999998,0.1687612208258528,0.016756433273488927
0.294,0.7619,0.9551999999999999,0.7463,0.7463,0.09882005899705015,0.030973451327433628
0.826,,0.4286,0.09519999999999999,0.09519999999999999,0.14893617021276595,0.0
0.8809999999999999,0.3472,0.44380000000000003,0.1775,0.16269999999999998,0.1880912632164719,0.04006677796327212
0.695,0.7222,0.5036999999999999,0.25429999999999997,0.242,0.1627159501807955,0.007231820008035355
0.634,0.4054,0.6567000000000001,0.39799999999999996,0.37810000000000005,0.08302354399008674,0.015282940933498555
0.716,0.2755,0.5440999999999999,0.3676,0.3382,0.040694195092758824,0.05864751645721125
0.753,0.1892,0.5133,0.2389,0.2389,0.07309184993531695,0.047865459249676584
0.247,0.7222,0.9037999999999999,0.5385,0.5385,0.033419023136246784,0.011568123393316195
0.7909999999999999,,0.5,0.0,0.0,0.10465116279069768,0.0
0.733,0.5161,0.4396,0.1822,0.17079999999999998,0.20202485043718363,0.014265991716520939
0.698,0.44439999999999996,0.4219,0.2286,0.2138,0.2090944422852701,0.013991449669646328
0.852,,0.12119999999999999,0.0,0.0,0.24444444444444444,
0.8290000000000001,0.19010000000000002,0.4019,0.1961,0.17920000000000003,0.19499527856468366,0.05712936732766761
0.8440000000000001,,0.0128,0.0,0.0,0.23353293413173654,
0.87,0.46149999999999997,0.3347,0.12710000000000002,0.1165,0.202836269875376,0.01675977653631285
0.6409999999999999,0.3432,0.7419,0.4919,0.45159999999999995,0.1962025316455696,0.2674050632911392
0.773,0.4167,0.6977,0.3837,0.3721,0.05477707006369427,0.022929936305732482
0.877,0.35479999999999995,0.6486,0.3423,0.3243,0.06686746987951807,0.018674698795180723
0.8540000000000001,0.0652,0.5854,0.19510000000000002,0.18289999999999998,0.04632768361581921,0.02598870056497175
0.8,0.2857,0.6264,0.32420000000000004,0.3077,0.10970464135021098,0.07172995780590717
0.7120000000000001,,0.7105,0.3421,0.31579999999999997,0.045077105575326216,0.00830367734282325
0.85,,0.5938,0.2656,0.23440000000000003,0.061010486177311724,0.0076263107721639654
0.672,0.2933,0.6332,0.2489,0.2445,0.07965217391304348,0.05217391304347826
0.483,0.4932,0.7227,0.4336,0.39840000000000003,0.08137317228226319,0.023204068658614112
0.863,0.1447,0.48969999999999997,0.2138,0.1931,0.0645879732739421,0.06770601336302895
0.315,0.9091,0.9714,0.9429000000000001,0.9143000000000001,0.05279034690799397,0.033182503770739065
0.306,,0.7837999999999999,0.2703,0.2432,0.04243119266055046,0.0
0.73,0.32520000000000004,0.6042000000000001,0.3073,0.2865,0.0995850622406639,0.0637966804979253
0.344,0.6959000000000001,0.8036,0.6726000000000001,0.6339,0.10941061543471182,0.04819277108433735
0.747,0.3814,0.6009,0.385,0.34740000000000004,0.09560143626570916,0.05296229802513465
0.561,0.5476,0.6491,0.4386,0.386,0.09249492900608519,0.017038539553752535
0.821,0.32280000000000003,0.6161,0.3527,0.3125,0.10384793694946685,0.05887807139545665
0.919,,0.1765,0.1176,0.1176,0.08629441624365482,
0.7170000000000001,0.23329999999999998,0.5784,0.2703,0.2378,0.06913303437967115,0.011210762331838564
0.607,,0.5538000000000001,0.2615,0.2462,0.04526462395543175,0.002785515320334262
0.9440000000000001,0.12369999999999999,0.456,0.184,0.168,0.06259389083625438,0.0485728592889334
0.934,0.3333,0.45,0.3,0.3,0.08849557522123894,0.06637168141592921
0.935,,0.4839,0.1613,0.129,0.0611439842209073,0.007889546351084813
0.9159999999999999,0.2045,0.5119,0.2917,0.26789999999999997,0.06318164723580294,0.03309514855208725
0.754,0.3261,0.6071,0.3661,0.3214,0.06086956521739131,0.05
0.537,0.47619999999999996,0.6765000000000001,0.4622,0.4286,0.11033843300880854,0.02920723226703755
0.615,,0.7664,0.4891,0.44530000000000003,0.06444026340545625,0.00658513640639699
0.184,0.7336,0.8968,0.7020000000000001,0.6734,0.1104080987029421,0.0677000949066751
0.272,0.6186,0.8097,0.4742,0.4581,0.10638297872340426,0.07378174330816746
0.29600000000000004,0.618,0.8258,0.5819,0.561,0.09647058823529411,0.05983193277310924
0.213,0.75,0.9153,0.5424,0.5254,0.055924170616113746,0.018957345971563982
0.302,0.6727,0.8062999999999999,0.5497,0.5157,0.10748452447945976,0.04642656162070906
0.359,0.5297999999999999,0.7689,0.5556,0.5333,0.09124087591240876,0.061232765612327655
0.275,0.6761,0.8687999999999999,0.5611,0.5385,0.09800443458980045,0.06297117516629712
0.815,,0.40490000000000004,0.2394,0.20809999999999998,0.23501577287066247,0.002103049421661409
0.797,,0.2779,0.11689999999999999,0.09609999999999999,0.17058041648205582,0.0
0.74,0.3514,0.47350000000000003,0.2144,0.1996,0.2270973963355834,0.017839922854387655
0.655,0.47859999999999997,0.7143,0.4531,0.40409999999999996,0.10708041958041958,0.05113636363636364
0.264,0.8456999999999999,0.9167000000000001,0.8377,0.8201999999999999,0.0890625,0.06328125
0.308,0.6993,0.8772,0.6947,0.6701999999999999,0.12913457181694607,0.06479383778885364
0.935,0.2857,0.5,0.2717,0.23370000000000002,0.11421477343265053,0.043451272501551834
0.9159999999999999,0.3191,0.5,0.3145,0.2339,0.08010335917312661,0.060723514211886306
0.462,0.7176,0.7943000000000001,0.6286,0.5771000000000001,0.08892276422764228,0.043191056910569105
0.5710000000000001,0.5732,0.7834,0.53,0.5115,0.08600871977804202,0.03250099088386841
0.354,0.8261,0.8869,0.742,0.7138,0.10655120481927711,0.025978915662650603
0.373,0.6392,0.8273,0.6475,0.6114999999999999,0.07397551889302821,0.05162320383182544
0.079,0.8692,0.9308,0.8365,0.8176000000000001,0.08386075949367089,0.05643459915611814
0.665,0.6087,0.7303000000000001,0.48310000000000003,0.42700000000000005,0.04797843665768194,0.012398921832884097
0.147,0.8661,0.9281999999999999,0.799,0.7847,0.08454692556634304,0.05137540453074434
0.491,0.7188,0.7714,0.5428999999999999,0.5214,0.11864406779661017,0.02711864406779661
0.638,0.23079999999999998,0.6081,0.4054,0.3514,0.074,0.026
0.499,0.3182,0.6905,0.4048,0.381,0.1016949152542373,0.053268765133171914
0.563,,0.5,0.15,0.15,0.10416666666666667,0.026041666666666668
0.596,,0.4667,0.2,0.2,0.05454545454545454,0.02181818181818182
0.674,0.46880000000000005,0.7463,0.5672,0.5522,0.05110602593440122,0.02440884820747521
0.7,0.1736,0.3765,0.1882,0.15289999999999998,0.13428120063191154,0.22748815165876776
0.691,,0.75,0.625,0.625,0.04519774011299435,0.003766478342749529
0.579,0.7391,0.8961,0.7012999999999999,0.6623,0.09166666666666666,0.05476190476190476
0.852,0.1935,0.439,0.2439,0.2195,0.07109826589595376,0.035838150289017344
0.757,0.035699999999999996,0.4727,0.2909,0.2545,0.035076530612244895,0.017857142857142856
0.6,0.6714,0.6790999999999999,0.5508,0.49200000000000005,0.08562271062271062,0.03205128205128205
0.588,0.7703,0.8142,0.6018,0.5664,0.047578947368421054,0.031157894736842107
0.884,0.1591,0.46149999999999997,0.15380000000000002,0.15380000000000002,0.05473684210526316,0.09263157894736843
0.6559999999999999,0.3704,0.6613,0.35479999999999995,0.3226,0.06896551724137931,0.030033370411568408
0.271,0.8514,0.8966,0.731,0.7034,0.07160493827160494,0.03654320987654321
0.607,,0.5357,0.1429,0.1429,0.029473684210526315,0.0
0.495,,0.8276,0.37929999999999997,0.3448,0.009525373624568895,0.002134997536541304
0.35200000000000004,0.5263,0.8036,0.5179,0.5,0.04741744284504657,0.016088060965283656
0.502,0.5,0.8316,0.4526,0.4316,0.05491329479768786,0.020809248554913295
0.46799999999999997,0.8043,0.8571,0.6303,0.6218,0.09015151515151515,0.03484848484848485
0.521,0.9155,0.94,0.9,0.8867,0.0832870627429206,0.039422543031649084
0.212,0.7857,0.8913,0.6739,0.6522,0.0736,0.0448
0.758,0.3125,0.5,0.225,0.175,0.06451612903225806,0.05161290322580645
0.588,,0.8269,0.6731,0.6154,0.04024767801857585,0.010835913312693499
0.5429999999999999,0.2376,0.7195,0.38909999999999995,0.3665,0.09852875613018279,0.20641997325011147
0.48,0.7646999999999999,0.8468000000000001,0.6667000000000001,0.6396000000000001,0.17932148626817448,0.027463651050080775
0.602,0.1304,0.4324,0.1081,0.1081,0.04755784061696658,0.08868894601542417
0.765,0.09050000000000001,0.3846,0.2051,0.15380000000000002,0.07967313585291114,0.20326864147088866
0.245,0.6667000000000001,0.8961,0.5455,0.5455,0.042007637752318604,0.009819967266775777
0.9109999999999999,,0.8667,0.2667,0.2667,0.04032258064516129,0.0
0.653,,0.5938,0.3125,0.3125,0.044755244755244755,0.0
0.887,,0.0317,0.0159,0.0159,0.5080645161290323,
0.7929999999999999,,0.11109999999999999,0.0,0.0,0.08231707317073171,0.0
0.8540000000000001,,0.0667,0.0889,0.0222,0.2848101265822785,
0.7859999999999999,,0.319,0.09050000000000001,0.0857,0.17661900756938603,0.008410428931875526
0.799,0.3469,0.314,0.1402,0.128,0.1650729743331656,0.024660291897332664
0.805,,0.3358,0.1567,0.1493,0.16962025316455695,0.0037974683544303796
0.711,0.4286,0.424,0.3074,0.2756,0.17534076827757125,0.01734820322180917
0.584,0.4407,0.7512000000000001,0.5024000000000001,0.4732,0.06821963394342762,0.03926788685524126
0.516,,0.7619,0.5714,0.47619999999999996,0.06231454005934718,0.01483679525222552
0.525,,0.7273000000000001,0.31170000000000003,0.2857,0.04065469904963041,0.006863780359028511
0.726,0.3077,0.6591,0.4318,0.4318,0.030323914541695383,0.01791867677463818
0.6809999999999999,,0.8611,0.5556,0.5556,0.0502092050209205,0.012552301255230125
0.424,,0.8824,0.5882000000000001,0.5882000000000001,0.2,0.07058823529411765
0.527,0.6071,0.71,0.4632,0.4372,0.09073055773762766,0.02199528672427337
0.434,0.5714,0.8095,0.5414,0.5138,0.11315938740782756,0.0238230289279637
0.41,0.5325,0.7592,0.5111,0.47909999999999997,0.11852067559697146,0.02242283051834595
0.342,0.7114,0.8501000000000001,0.6620999999999999,0.6376,0.12024901703800786,0.048820445609436436
0.732,0.4,0.6009,0.3709,0.3333,0.09721588315837518,0.02510269283432223
0.862,0.45159999999999995,0.5122,0.2043,0.18600000000000003,0.10151655834107087,0.009594552770040236
0.872,0.31129999999999997,0.5926,0.3889,0.3593,0.0936849410131853,0.08917418459403192
0.836,0.2346,0.5659000000000001,0.3122,0.2878,0.0847457627118644,0.033484911120297646
0.669,0.40909999999999996,0.5284,0.2872,0.23399999999999999,0.16987951807228915,0.01325301204819277
0.26899999999999996,0.812,0.8237000000000001,0.6511,0.6331,0.2026977761574918,0.048487057965730954
0.293,0.7342,0.7646,0.5778,0.5506,0.18529199711607786,0.028478731074260993
0.652,,0.0759,0.0,0.0,0.4906832298136646,
0.6609999999999999,0.5,0.4915,0.2373,0.2175,0.1916621548456957,0.008662696264212236
0.648,0.5526,0.7169,0.43979999999999997,0.4036,0.08491048593350384,0.019437340153452685
0.7929999999999999,0.6470999999999999,0.6,0.331,0.3103,0.06141465480728505,0.007200338839474798
0.782,0.1972,0.5581,0.3256,0.2791,0.0443298969072165,0.0365979381443299
0.662,0.1543,0.6141,0.3651,0.32780000000000004,0.09647718174539632,0.20496397117694154
0.8290000000000001,0.1061,0.5870000000000001,0.3261,0.29710000000000003,0.07150259067357513,0.21968911917098446
0.893,0.0,,,,0.004132231404958678,0.4669421487603306
0.94,0.0,,,,0.0035460992907801418,0.36524822695035464
0.8690000000000001,0.1186,0.6374,0.3392,0.32159999999999994,0.07972027972027972,0.2083916083916084
0.818,0.1349,0.5815,0.28190000000000004,0.2775,0.10758293838862559,0.2213270142180095
0.9309999999999999,0.08470000000000001,0.43579999999999997,0.23850000000000002,0.1743,0.08883455582722087,0.20211898940505296
0.534,,0.8332999999999999,0.2778,0.2778,0.05555555555555555,0.015432098765432098
0.688,,0.8966,0.4483,0.4483,0.03372093023255814,0.005813953488372093
0.632,,0.7945,0.4658,0.4658,0.05375552282768778,0.008100147275405008
0.7070000000000001,,0.5882000000000001,0.29410000000000003,0.2353,0.06296296296296296,0.022222222222222223
0.735,0.29410000000000003,0.6304,0.3261,0.2826,0.01998262380538662,0.007384882710686359
0.5379999999999999,0.6061,0.6895,0.5163,0.4673,0.14648157012924845,0.015797032072762087
0.521,0.6087,0.7206999999999999,0.5346,0.516,0.17913292043830395,0.04383039542639352
0.18,,0.8421,0.7368000000000001,0.6842,0.08333333333333333,0.013157894736842105
0.889,,0.3182,0.0455,0.0455,0.21153846153846154,
0.507,0.9129999999999999,0.7472,0.6056,0.55,0.15638575152041703,0.01998262380538662
0.8140000000000001,0.29410000000000003,0.5549000000000001,0.3006,0.25429999999999997,0.07450473729543497,0.014642549526270457
0.92,0.36560000000000004,0.6940999999999999,0.4353,0.4235,0.06270748801180376,0.03430468461822206
0.9209999999999999,0.23809999999999998,0.4597,0.3145,0.2823,0.05254237288135593,0.026694915254237287
0.513,0.7308,0.7321,0.3393,0.3036,0.06120218579234973,0.02841530054644809
0.693,,0.6470999999999999,0.29410000000000003,0.29410000000000003,0.021383647798742137,0.0
0.9390000000000001,0.1818,0.4,0.15380000000000002,0.15380000000000002,0.03492745835572273,0.05910800644814616
0.937,0.27449999999999997,0.5099,0.2525,0.22769999999999999,0.0770698206791301,0.019458222052651658
0.8540000000000001,0.3617,0.76,0.52,0.46,0.18726591760299627,0.1760299625468165
0.741,0.36,0.6335999999999999,0.3103,0.2974,0.08250355618776671,0.03556187766714083
0.914,0.0909,0.4023,0.1494,0.1494,0.07190082644628099,0.06363636363636363
0.915,0.3099,0.5638000000000001,0.2553,0.2021,0.059008160703075956,0.044569993722536096
0.882,0.3333,0.6235,0.3471,0.32939999999999997,0.09037745879851143,0.012759170653907496
0.755,0.5581,0.8806999999999999,0.6054999999999999,0.5963,0.1003683241252302,0.03959484346224678
0.862,0.2857,0.5392,0.1471,0.1373,0.05501618122977346,0.015102481121898598
0.782,,0.36,0.04,0.04,0.029205607476635514,0.0
0.804,0.2535,0.5526,0.193,0.193,0.049011177987962166,0.030524505588993982
0.9129999999999999,0.2051,0.6292,0.2921,0.23600000000000002,0.04866047020229634,0.021323127392017496
0.836,0.36840000000000006,0.5832999999999999,0.25,0.23329999999999998,0.05338078291814947,0.016903914590747332
0.46399999999999997,0.6557,0.7929999999999999,0.5947,0.5683,0.08024036762106751,0.02156238953693885
0.529,,0.7917000000000001,0.6667000000000001,0.6667000000000001,0.06282722513089005,0.005235602094240838
0.639,0.6071,0.8162,0.4926,0.4779,0.06427221172022685,0.026465028355387523
0.591,0.2703,0.7143,0.11900000000000001,0.11900000000000001,0.04129793510324484,0.03638151425762045
0.619,0.3766,0.6716,0.45270000000000005,0.4179,0.08207431604736627,0.06288280930992242
0.6409999999999999,0.225,0.537,0.19440000000000002,0.1481,0.05349182763744428,0.01981178801386825
0.691,0.619,0.6851999999999999,0.4167,0.3611,0.057692307692307696,0.011217948717948718
0.532,0.4839,0.7736,0.4932,0.4797,0.09264475743348982,0.01940532081377152
0.61,0.5455,0.8065000000000001,0.3763,0.3602,0.08579335793357934,0.0253690036900369
0.6890000000000001,,0.7532,0.31170000000000003,0.2857,0.049581455247907275,0.00901481004507405
0.331,,0.9057,0.5660000000000001,0.5472,0.036627505183137524,0.008984105044920525
0.396,0.7778,,,,0.0,0.010727056019070322
0.737,,0.625,0.125,0.125,0.007285974499089253,0.0004553734061930783
0.784,,0.6579,0.2895,0.2632,0.024265644955300127,0.006385696040868455
0.648,,0.7837999999999999,0.2703,0.2703,0.04900662251655629,0.00728476821192053
0.083,0.7813,0.9470000000000001,0.7615999999999999,0.7483,0.12994836488812392,0.11015490533562823
0.115,0.8986,0.871,0.7419,0.7204,0.07717842323651453,0.05726141078838174
0.526,0.5692,0.8247,0.48450000000000004,0.48450000000000004,0.11800486618004866,0.07907542579075426
0.5820000000000001,0.48979999999999996,0.7813,0.5156000000000001,0.49479999999999996,0.08763121862163396,0.04472843450479233
0.405,0.7406999999999999,0.9041,0.726,0.7123,0.0852803738317757,0.03154205607476635
0.7090000000000001,0.2774,0.6386999999999999,0.33509999999999995,0.3298,0.08511586452762923,0.06105169340463458
0.843,0.2376,0.6535,0.315,0.2992,0.0702433628318584,0.055862831858407076
0.585,0.625,0.7429000000000001,0.5047999999999999,0.4857,0.053003533568904596,0.020191822311963654
0.588,0.7881999999999999,0.8649,0.6081,0.5946,0.07050976655550262,0.040495474035254886
0.39899999999999997,0.7755,0.8484999999999999,0.7045,0.6818000000000001,0.07630057803468208,0.028323699421965318
0.28800000000000003,0.752,0.8584,0.6940999999999999,0.6484000000000001,0.10167130919220056,0.058031569173630455
