school_code,county_name,district_name,school_name,enrollment,frpm_count,frpm_perc,num_act_takers,act_avg_score_read,act_avg_score_eng,act_avg_score_math,act_avg_score_sci,act_num_above_21,act_perc_above_21,num_sat_takers,sat_num_read_write_benchmark,sat_perc_read_write_benchmark,sat_num_math_benchmark,sat_perc_math_benchmark,sat_total_num_both_benchmarks,sat_perc_both_benchmarks
1935758,Los Angeles,Long Beach Unified,Millikan High,3529,1415,0.401,71.0,24.0,23.0,23.0,23.0,50.0,0.7042,461.0,337.0,0.731,215.0,0.4664,211.0,0.45770000000000005
1936947,Los Angeles,Long Beach Unified,Polytechnic High,4026,2753,0.684,137.0,25.0,24.0,24.0,24.0,95.0,0.6934,607.0,394.0,0.6491,265.0,0.4366,257.0,0.42340000000000005
1939875,Los Angeles,Long Beach Unified,Wilson High,3679,2252,0.612,75.0,24.0,23.0,22.0,22.0,47.0,0.6267,671.0,368.0,0.5484,209.0,0.3115,198.0,0.29510000000000003
1995539,Los Angeles,Long Beach Unified,California Academy of Mathematics and Science,667,303,0.45399999999999996,65.0,26.0,27.0,27.0,25.0,58.0,0.8923000000000001,143.0,139.0,0.972,138.0,0.965,136.0,0.951
1995935,Los Angeles,Long Beach Unified,Cabrillo High,2124,1771,0.8340000000000001,52.0,18.0,17.0,18.0,17.0,10.0,0.1923,448.0,153.0,0.34149999999999997,61.0,0.1362,52.0,0.1161
1996503,Los Angeles,Long Beach Unified,Renaissance High School for the Arts,442,275,0.622,1.0,,,,,,,61.0,38.0,0.623,15.0,0.2459,15.0,0.2459
100677,Los Angeles,Los Angeles Unified,High Tech LA,401,182,0.45399999999999996,15.0,20.0,21.0,21.0,20.0,6.0,0.4,63.0,56.0,0.8889,45.0,0.7143,42.0,0.6667000000000001
100750,Los Angeles,Los Angeles Unified,Wallis Annenberg High,527,500,0.9490000000000001,7.0,,,,,,,96.0,28.0,0.2917,12.0,0.125,9.0,0.09380000000000001
100800,Los Angeles,Los Angeles Unified,Central City Value,468,445,0.951,15.0,21.0,21.0,19.0,20.0,8.0,0.5333,83.0,28.0,0.3373,11.0,0.1325,10.0,0.12050000000000001
101196,Los Angeles,Los Angeles Unified,ICEF View Park Preparatory Charter High,567,405,0.7140000000000001,21.0,18.0,17.0,16.0,16.0,3.0,0.1429,73.0,27.0,0.3699,7.0,0.0959,6.0,0.08220000000000001
101659,Los Angeles,Los Angeles Unified,"CATCH Prep Charter High, Inc.",183,175,0.956,14.0,,,,,,,33.0,13.0,0.39390000000000003,3.0,0.0909,2.0,0.060599999999999994
101675,Los Angeles,Los Angeles Unified,Oscar De La Hoya Animo Charter High,611,587,0.961,12.0,,,,,,,81.0,32.0,0.3951,13.0,0.1605,11.0,0.1358
101683,Los Angeles,Los Angeles Unified,Renaissance Arts Academy,554,343,0.619,40.0,23.0,24.0,20.0,21.0,21.0,0.525,14.0,,,,,,
102434,Los Angeles,Los Angeles Unified,Animo South Los Angeles Charter,610,557,0.9129999999999999,12.0,,,,,,,42.0,15.0,0.35710000000000003,7.0,0.16670000000000001,6.0,0.1429
102541,Los Angeles,Los Angeles Unified,New Designs Charter,855,782,0.915,68.0,17.0,16.0,18.0,17.0,7.0,0.10289999999999999,67.0,35.0,0.5224,15.0,0.22390000000000002,12.0,0.1791
102913,Los Angeles,Los Angeles Unified,Middle College High,404,345,0.8540000000000001,26.0,19.0,19.0,19.0,18.0,8.0,0.3077,66.0,44.0,0.6667000000000001,19.0,0.2879,17.0,0.2576
102921,Los Angeles,Los Angeles Unified,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,467,290,0.621,24.0,25.0,25.0,23.0,22.0,19.0,0.7917000000000001,97.0,86.0,0.8865999999999999,63.0,0.6495000000000001,62.0,0.6392
106351,Los Angeles,Los Angeles Unified,Ivy Academia,667,463,0.6940000000000001,2.0,,,,,,,19.0,12.0,0.6315999999999999,7.0,0.36840000000000006,7.0,0.36840000000000006
106435,Los Angeles,Los Angeles Unified,Camino Nuevo Charter High,286,273,0.955,34.0,17.0,16.0,15.0,15.0,4.0,0.1176,70.0,23.0,0.3286,4.0,0.0571,3.0,0.0429
106831,Los Angeles,Los Angeles Unified,Animo Venice Charter High,605,536,0.8859999999999999,86.0,17.0,16.0,17.0,17.0,18.0,0.20929999999999999,24.0,16.0,0.6667000000000001,10.0,0.4167,10.0,0.4167
106849,Los Angeles,Los Angeles Unified,Animo Pat Brown,600,578,0.963,120.0,15.0,15.0,17.0,16.0,15.0,0.125,103.0,44.0,0.42719999999999997,23.0,0.22329999999999997,19.0,0.1845
106864,Los Angeles,Los Angeles Unified,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,973,923,0.9490000000000001,8.0,,,,,,,123.0,58.0,0.4715,30.0,0.2439,26.0,0.2114
106997,Los Angeles,Los Angeles Unified,Orthopaedic Hospital,839,779,0.9279999999999999,69.0,18.0,17.0,18.0,19.0,18.0,0.2609,134.0,87.0,0.6493000000000001,44.0,0.3284,39.0,0.29100000000000004
107003,Los Angeles,Los Angeles Unified,Northridge Academy High,1062,757,0.713,12.0,,,,,,,103.0,77.0,0.7476,43.0,0.4175,40.0,0.3883
107011,Los Angeles,Los Angeles Unified,International Studies Learning Center at Legacy High School Complex,859,552,0.643,36.0,19.0,18.0,18.0,18.0,10.0,0.2778,61.0,40.0,0.6557,23.0,0.377,21.0,0.3443
107755,Los Angeles,Los Angeles Unified,Port of Los Angeles High,968,600,0.62,38.0,22.0,21.0,22.0,21.0,25.0,0.6579,80.0,62.0,0.775,53.0,0.6625,48.0,0.6
108878,Los Angeles,Los Angeles Unified,CHAMPS - Charter HS of Arts-Multimedia & Performing,779,417,0.535,52.0,22.0,22.0,18.0,20.0,24.0,0.46149999999999997,84.0,58.0,0.6905,31.0,0.369,29.0,0.3452
108894,Los Angeles,Los Angeles Unified,Alliance Judy Ivie Burton Technology Academy High,605,597,0.987,162.0,16.0,16.0,17.0,17.0,24.0,0.1481,138.0,58.0,0.4203,36.0,0.2609,31.0,0.22460000000000002
108928,Los Angeles,Los Angeles Unified,Larchmont Charter,1514,645,0.426,0.0,,,,,,,67.0,58.0,0.8656999999999999,39.0,0.5821000000000001,37.0,0.5522
108936,Los Angeles,Los Angeles Unified,Alliance Collins Family College-Ready High,596,560,0.94,70.0,18.0,20.0,19.0,18.0,19.0,0.27140000000000003,138.0,71.0,0.5145000000000001,29.0,0.2101,29.0,0.2101
109447,Los Angeles,Los Angeles Unified,Santee Education Complex,1902,1787,0.94,24.0,18.0,16.0,17.0,17.0,3.0,0.125,334.0,94.0,0.2814,31.0,0.0928,28.0,0.08380000000000001
109454,Los Angeles,Los Angeles Unified,South East High,2006,1829,0.912,152.0,19.0,18.0,17.0,18.0,43.0,0.2829,220.0,128.0,0.5818,45.0,0.2045,43.0,0.1955
109462,Los Angeles,Los Angeles Unified,Maywood Academy High,1225,1124,0.9179999999999999,26.0,18.0,16.0,17.0,18.0,5.0,0.1923,109.0,41.0,0.3761,10.0,0.0917,9.0,0.08259999999999999
110304,Los Angeles,Los Angeles Unified,Los Angeles Academy of Arts and Enterprise,287,274,0.955,11.0,,,,,,,36.0,8.0,0.22219999999999998,7.0,0.19440000000000002,5.0,0.1389
111492,Los Angeles,Los Angeles Unified,Alliance Patti And Peter Neuwirth Leadership Academy,563,544,0.966,164.0,16.0,14.0,17.0,16.0,18.0,0.10980000000000001,121.0,39.0,0.3223,31.0,0.2562,26.0,0.21489999999999998
111500,Los Angeles,Los Angeles Unified,Alliance Dr. Olga Mohan High,453,412,0.909,80.0,16.0,16.0,18.0,17.0,14.0,0.175,95.0,39.0,0.4105,38.0,0.4,28.0,0.29469999999999996
111575,Los Angeles,Los Angeles Unified,Animo Ralph Bunche Charter High,612,603,0.985,12.0,,,,,,,80.0,29.0,0.3625,10.0,0.125,9.0,0.1125
111583,Los Angeles,Los Angeles Unified,Animo Jackie Robinson High,611,600,0.982,58.0,17.0,15.0,18.0,17.0,10.0,0.1724,116.0,33.0,0.2845,31.0,0.2672,22.0,0.18969999999999998
111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,567,527,0.929,21.0,19.0,18.0,18.0,17.0,8.0,0.381,44.0,25.0,0.5682,11.0,0.25,11.0,0.25
111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,1029,940,0.914,148.0,15.0,14.0,16.0,16.0,16.0,0.1081,126.0,54.0,0.4286,23.0,0.1825,22.0,0.1746
111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,607,519,0.855,157.0,19.0,18.0,19.0,19.0,48.0,0.3057,139.0,84.0,0.6043,52.0,0.3741,49.0,0.3525
112029,Los Angeles,Los Angeles Unified,School of Business and Tourism at Contreras Learning Complex,431,409,0.9490000000000001,10.0,,,,,,,86.0,37.0,0.4302,17.0,0.1977,16.0,0.18600000000000003
112037,Los Angeles,Los Angeles Unified,East Valley Senior High,522,447,0.856,15.0,16.0,15.0,16.0,17.0,1.0,0.0667,82.0,20.0,0.2439,8.0,0.09759999999999999,7.0,0.08539999999999999
112045,Los Angeles,Los Angeles Unified,Arleta High,1344,1174,0.8740000000000001,2.0,,,,,,,147.0,46.0,0.3129,27.0,0.1837,21.0,0.1429
112052,Los Angeles,Los Angeles Unified,Panorama High,1135,1070,0.943,10.0,,,,,,,142.0,44.0,0.3099,17.0,0.1197,10.0,0.0704
112508,Los Angeles,Los Angeles Unified,Bright Star Secondary Charter Academy,518,475,0.917,45.0,18.0,17.0,17.0,19.0,11.0,0.2444,62.0,39.0,0.629,22.0,0.35479999999999995,21.0,0.3387
112870,Los Angeles,Los Angeles Unified,Contreras Learning Center-Los Angeles School of Global Studies,371,348,0.938,6.0,,,,,,,37.0,8.0,0.2162,4.0,0.1081,3.0,0.08109999999999999
114850,Los Angeles,Los Angeles Unified,West Adams Preparatory High,1350,1265,0.937,13.0,,,,,,,173.0,64.0,0.3699,26.0,0.1503,21.0,0.12140000000000001
115253,Los Angeles,Los Angeles Unified,Discovery Charter Preparatory School #2,261,190,0.728,11.0,,,,,,,42.0,12.0,0.2857,4.0,0.09519999999999999,4.0,0.09519999999999999
116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,438,406,0.927,86.0,15.0,13.0,16.0,16.0,7.0,0.0814,16.0,6.0,0.375,2.0,0.125,1.0,0.0625
117051,Los Angeles,Los Angeles Unified,Edward R. Roybal Learning Center,829,794,0.958,20.0,18.0,17.0,18.0,19.0,7.0,0.35,97.0,44.0,0.4536,22.0,0.2268,20.0,0.20620000000000002
117069,Los Angeles,Los Angeles Unified,Helen Bernstein High,640,520,0.813,34.0,15.0,14.0,16.0,15.0,4.0,0.1176,43.0,13.0,0.3023,5.0,0.11630000000000001,4.0,0.09300000000000001
117077,Los Angeles,Los Angeles Unified,APEX Academy,370,348,0.941,30.0,15.0,13.0,15.0,15.0,0.0,0.0,46.0,7.0,0.1522,1.0,0.0217,1.0,0.0217
117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,512,491,0.9590000000000001,143.0,15.0,13.0,15.0,15.0,4.0,0.027999999999999997,85.0,20.0,0.2353,6.0,0.0706,5.0,0.0588
117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,496,429,0.865,155.0,18.0,18.0,18.0,18.0,40.0,0.2581,111.0,62.0,0.5586,37.0,0.3333,31.0,0.2793
117622,Los Angeles,Los Angeles Unified,Magnolia Science Academy 4,176,123,0.6990000000000001,4.0,,,,,,,25.0,9.0,0.36,3.0,0.12,3.0,0.12
117721,Los Angeles,Los Angeles Unified,Contreras Learning Center-Academic Leadership Community,453,426,0.94,58.0,14.0,13.0,16.0,15.0,3.0,0.051699999999999996,63.0,12.0,0.1905,3.0,0.047599999999999996,3.0,0.047599999999999996
117747,Los Angeles,Los Angeles Unified,Los Angeles High School of the Arts,441,401,0.909,17.0,22.0,22.0,18.0,20.0,10.0,0.5882000000000001,48.0,21.0,0.4375,10.0,0.20829999999999999,10.0,0.20829999999999999
117762,Los Angeles,Los Angeles Unified,School for the Visual Arts and Humanities,438,411,0.938,6.0,,,,,,,64.0,25.0,0.3906,5.0,0.0781,3.0,0.046900000000000004
117911,Los Angeles,Los Angeles Unified,New Millennium Secondary,195,120,0.615,3.0,,,,,,,31.0,8.0,0.2581,4.0,0.129,3.0,0.0968
118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,1393,1344,0.965,112.0,14.0,14.0,16.0,15.0,7.0,0.0625,98.0,28.0,0.2857,10.0,0.102,9.0,0.09179999999999999
119651,Los Angeles,Los Angeles Unified,Sun Valley High,383,347,0.9059999999999999,1.0,,,,,,,54.0,10.0,0.1852,1.0,0.018500000000000003,0.0,0.0
119685,Los Angeles,Los Angeles Unified,New Open World Academy K-12,1109,1055,0.951,3.0,,,,,,,68.0,17.0,0.25,6.0,0.0882,6.0,0.0882
119693,Los Angeles,Los Angeles Unified,UCLA Community K-12,985,896,0.91,21.0,18.0,16.0,18.0,18.0,4.0,0.1905,54.0,32.0,0.5926,22.0,0.40740000000000004,21.0,0.3889
119727,Los Angeles,Los Angeles Unified,Ramon C. Cortines School of Visual and Performing Arts,1224,877,0.7170000000000001,48.0,21.0,21.0,19.0,20.0,23.0,0.4792,211.0,146.0,0.6919,66.0,0.3128,62.0,0.2938
119966,Los Angeles,Los Angeles Unified,Felicitas and Gonzalo Mendez High,1044,970,0.929,13.0,,,,,,,139.0,57.0,0.41009999999999996,27.0,0.1942,21.0,0.15109999999999998
120071,Los Angeles,Los Angeles Unified,New Designs Charter School-Watts,400,371,0.9279999999999999,25.0,14.0,11.0,15.0,15.0,0.0,0.0,25.0,4.0,0.16,1.0,0.04,1.0,0.04
120360,Los Angeles,Los Angeles Unified,Daniel Pearl Journalism & Communications Magnet,330,205,0.621,23.0,24.0,24.0,22.0,22.0,14.0,0.6087,42.0,35.0,0.8332999999999999,20.0,0.47619999999999996,20.0,0.47619999999999996
121095,Los Angeles,Los Angeles Unified,Ambassador-Global Leadership,543,500,0.9209999999999999,0.0,,,,,,,45.0,23.0,0.5111,10.0,0.22219999999999998,10.0,0.22219999999999998
121285,Los Angeles,Los Angeles Unified,Alliance Cindy and Bill Simon Technology Academy High,508,490,0.965,155.0,15.0,14.0,16.0,16.0,13.0,0.0839,84.0,30.0,0.35710000000000003,10.0,0.11900000000000001,10.0,0.11900000000000001
121293,Los Angeles,Los Angeles Unified,Alliance Tennenbaum Family Technology High,297,262,0.882,89.0,15.0,14.0,16.0,16.0,10.0,0.1124,18.0,10.0,0.5556,5.0,0.2778,5.0,0.2778
122333,Los Angeles,Los Angeles Unified,"Math, Science, & Technology Magnet Academy at Roosevelt High",530,342,0.645,66.0,19.0,19.0,19.0,19.0,21.0,0.3182,60.0,39.0,0.65,20.0,0.3333,19.0,0.31670000000000004
122341,Los Angeles,Los Angeles Unified,Esteban Torres East LA Performing Arts Magnet,410,376,0.917,27.0,15.0,14.0,16.0,16.0,3.0,0.11109999999999999,31.0,11.0,0.35479999999999995,1.0,0.0323,1.0,0.0323
122358,Los Angeles,Los Angeles Unified,Humanitas Academy of Art and Technology at Esteban E. Torres High No. 4,372,348,0.935,0.0,,,,,,,35.0,17.0,0.4857,3.0,0.0857,3.0,0.0857
122366,Los Angeles,Los Angeles Unified,Social Justice Leadership Academy at Esteban E. Torres High No. 5,325,302,0.929,8.0,,,,,,,55.0,23.0,0.4182,4.0,0.0727,3.0,0.0545
122374,Los Angeles,Los Angeles Unified,East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2,402,372,0.925,23.0,17.0,16.0,16.0,18.0,2.0,0.087,41.0,11.0,0.2683,2.0,0.048799999999999996,2.0,0.048799999999999996
122382,Los Angeles,Los Angeles Unified,Engineering and Technology Academy at Esteban E. Torres High No. 3,346,332,0.96,2.0,,,,,,,48.0,12.0,0.25,4.0,0.0833,3.0,0.0625
122606,Los Angeles,Los Angeles Unified,PUC Lakeview Charter High,457,365,0.799,93.0,18.0,17.0,18.0,17.0,22.0,0.2366,76.0,42.0,0.5526,21.0,0.2763,19.0,0.25
122721,Los Angeles,Los Angeles Unified,Aspire Pacific Academy,582,544,0.935,99.0,15.0,14.0,16.0,16.0,7.0,0.0707,12.0,,,,,,
123133,Los Angeles,Los Angeles Unified,Alliance Susan and Eric Smidt Technology High,541,489,0.904,14.0,,,,,,,135.0,39.0,0.2889,21.0,0.15560000000000002,18.0,0.1333
123141,Los Angeles,Los Angeles Unified,Alliance Ted K. Tajima High,400,373,0.9329999999999999,110.0,17.0,16.0,18.0,17.0,24.0,0.2182,57.0,28.0,0.49119999999999997,19.0,0.3333,17.0,0.2982
124362,Los Angeles,Los Angeles Unified,Valley Academy of Arts and Sciences,1070,695,0.65,30.0,21.0,20.0,19.0,20.0,10.0,0.3333,107.0,57.0,0.5327000000000001,28.0,0.26170000000000004,25.0,0.2336
124370,Los Angeles,Los Angeles Unified,Cesar E. Chavez Learning Academies - Arts/Theatre/Entertain Mag,434,369,0.85,39.0,17.0,16.0,17.0,17.0,7.0,0.1795,29.0,17.0,0.5861999999999999,6.0,0.2069,5.0,0.1724
124388,Los Angeles,Los Angeles Unified,Cesar E. Chavez Learning Academies-Social Justice Humanitas Academy,521,476,0.914,2.0,,,,,,,67.0,22.0,0.3284,14.0,0.209,11.0,0.1642
124396,Los Angeles,Los Angeles Unified,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),447,385,0.861,28.0,18.0,16.0,18.0,17.0,8.0,0.2857,47.0,22.0,0.4681,10.0,0.21280000000000002,9.0,0.19149999999999998
124404,Los Angeles,Los Angeles Unified,Cesar E. Chavez Learning Academies-Technology Preparatory Academy,339,311,0.917,2.0,,,,,,,23.0,5.0,0.21739999999999998,1.0,0.0435,1.0,0.0435
124412,Los Angeles,Los Angeles Unified,Sonia Sotomayor Arts and Sciences Academies,492,466,0.9470000000000001,0.0,,,,,,,84.0,28.0,0.3333,11.0,0.131,9.0,0.10710000000000001
124479,Los Angeles,Los Angeles Unified,Dr. Maya Angelou Community High,988,934,0.945,27.0,17.0,15.0,16.0,16.0,1.0,0.037000000000000005,97.0,27.0,0.2784,6.0,0.061900000000000004,6.0,0.061900000000000004
124487,Los Angeles,Los Angeles Unified,Public Service Community at Diego Rivera Learning Complex,560,531,0.948,13.0,,,,,,,33.0,14.0,0.4242,3.0,0.0909,2.0,0.060599999999999994
124495,Los Angeles,Los Angeles Unified,Communication and Technology at Diego Rivera Learning Complex,496,460,0.927,33.0,15.0,14.0,17.0,15.0,2.0,0.060599999999999994,43.0,10.0,0.23260000000000003,6.0,0.13949999999999999,5.0,0.11630000000000001
124503,Los Angeles,Los Angeles Unified,Diego Rivera Learning Complex Green Design STEAM Academy,515,499,0.9690000000000001,6.0,,,,,,,23.0,9.0,0.39130000000000004,9.0,0.39130000000000004,7.0,0.3043
124511,Los Angeles,Los Angeles Unified,Performing Arts Community at Diego Rivera Learning Complex,522,500,0.958,20.0,16.0,14.0,16.0,15.0,2.0,0.1,37.0,10.0,0.2703,3.0,0.08109999999999999,3.0,0.08109999999999999
124529,Los Angeles,Los Angeles Unified,Rancho Dominguez Preparatory,813,644,0.792,43.0,16.0,15.0,17.0,17.0,1.0,0.0233,40.0,16.0,0.4,9.0,0.225,7.0,0.175
124560,Los Angeles,Los Angeles Unified,Synergy Quantum Academy,553,540,0.976,15.0,19.0,19.0,20.0,19.0,6.0,0.4,88.0,41.0,0.46590000000000004,19.0,0.2159,15.0,0.1705
124883,Los Angeles,Los Angeles Unified,Animo College Preparatory Academy,469,449,0.9570000000000001,35.0,16.0,17.0,17.0,18.0,6.0,0.1714,52.0,15.0,0.28850000000000003,8.0,0.15380000000000002,7.0,0.1346
124891,Los Angeles,Los Angeles Unified,Alliance Renee and Meyer Luskin Academy High,522,482,0.9229999999999999,147.0,16.0,14.0,16.0,16.0,12.0,0.0816,127.0,44.0,0.3465,20.0,0.1575,15.0,0.11810000000000001
124933,Los Angeles,Los Angeles Unified,PUC Early College Academy for Leaders and Scholars (ECALS),347,232,0.669,68.0,15.0,15.0,17.0,17.0,10.0,0.1471,37.0,17.0,0.4595,11.0,0.2973,11.0,0.2973
124941,Los Angeles,Los Angeles Unified,Alliance Margaret M. Bloomfield Technology Academy High,525,469,0.893,139.0,17.0,16.0,16.0,16.0,19.0,0.1367,108.0,43.0,0.3981,11.0,0.10189999999999999,11.0,0.10189999999999999
125864,Los Angeles,Los Angeles Unified,Ednovate - USC Hybrid High College Prep,528,452,0.856,148.0,20.0,20.0,20.0,20.0,66.0,0.4459,4.0,,,,,,
125989,Los Angeles,Los Angeles Unified,STEM Academy at Bernstein High,555,542,0.977,44.0,19.0,19.0,18.0,19.0,15.0,0.34090000000000004,69.0,39.0,0.5652,17.0,0.2464,13.0,0.1884
126136,Los Angeles,Los Angeles Unified,Math and Science College Preparatory,549,509,0.927,148.0,16.0,16.0,18.0,17.0,28.0,0.1892,27.0,21.0,0.7778,14.0,0.5185,13.0,0.4815
126474,Los Angeles,Los Angeles Unified,"Hilda L. Solis Learning Academy School of Technology, Business and Education",257,240,0.934,20.0,17.0,16.0,18.0,18.0,2.0,0.1,41.0,10.0,0.2439,6.0,0.1463,4.0,0.09759999999999999
126482,Los Angeles,Los Angeles Unified,Augustus F. Hawkins High A Critical Design and Gaming,495,436,0.8809999999999999,26.0,16.0,15.0,17.0,16.0,2.0,0.07690000000000001,50.0,14.0,0.28,6.0,0.12,4.0,0.08
126490,Los Angeles,Los Angeles Unified,Augustus F. Hawkins High B Community Health Advocates,406,371,0.914,25.0,15.0,13.0,15.0,15.0,0.0,0.0,40.0,8.0,0.2,0.0,0.0,0.0,0.0
126508,Los Angeles,Los Angeles Unified,Augustus F. Hawkins High C Responsible Indigenous Social Entrepreneurship,325,292,0.898,1.0,,,,,,,28.0,3.0,0.10710000000000001,1.0,0.035699999999999996,1.0,0.035699999999999996
126516,Los Angeles,Los Angeles Unified,Linda Esperanza Marquez High A Huntington Park Institute of Applied Medicine,770,693,0.9,88.0,16.0,16.0,17.0,17.0,8.0,0.0909,64.0,34.0,0.5313,10.0,0.1563,9.0,0.1406
126524,Los Angeles,Los Angeles Unified,Linda Esperanza Marquez High B LIBRA Academy,703,659,0.937,37.0,18.0,18.0,18.0,18.0,10.0,0.2703,81.0,34.0,0.41979999999999995,15.0,0.1852,13.0,0.1605
126532,Los Angeles,Los Angeles Unified,Linda Esperanza Marquez High C School of Social Justice,673,638,0.948,61.0,16.0,15.0,16.0,17.0,4.0,0.06559999999999999,60.0,25.0,0.4167,9.0,0.15,6.0,0.1
126540,Los Angeles,Los Angeles Unified,"Science, Technology, Engineering, Arts and Mathematics at Legacy High School Complex",608,544,0.895,46.0,19.0,18.0,19.0,18.0,13.0,0.2826,78.0,40.0,0.5128,26.0,0.3333,23.0,0.2949
126557,Los Angeles,Los Angeles Unified,Visual and Performing Arts at Legacy High School Complex,454,402,0.885,5.0,,,,,,,60.0,27.0,0.45,5.0,0.0833,5.0,0.0833
126573,Los Angeles,Los Angeles Unified,Academy for Multilingual Arts and Science at Mervyn M. Dymally High,736,671,0.912,10.0,,,,,,,31.0,6.0,0.1935,2.0,0.0645,2.0,0.0645
126615,Los Angeles,Los Angeles Unified,Academies of Education and Empowerment at Carson High,539,379,0.703,16.0,18.0,18.0,18.0,17.0,5.0,0.3125,48.0,23.0,0.4792,12.0,0.25,11.0,0.22920000000000001
126623,Los Angeles,Los Angeles Unified,Academy of Medical Arts at Carson High,517,333,0.644,14.0,,,,,,,53.0,35.0,0.6604000000000001,17.0,0.3208,15.0,0.28300000000000003
127217,Los Angeles,Los Angeles Unified,Alliance Alice M. Baxter College-Ready High,298,239,0.802,77.0,17.0,16.0,17.0,18.0,12.0,0.1558,7.0,,,,,,
127787,Los Angeles,Los Angeles Unified,Humanities and Arts (HARTS) Academy of Los Angeles,407,329,0.8079999999999999,8.0,,,,,,,31.0,20.0,0.6452,9.0,0.2903,9.0,0.2903
127795,Los Angeles,Los Angeles Unified,Contreras Learning Center-School of Social Justice,461,438,0.95,40.0,16.0,14.0,16.0,15.0,3.0,0.075,92.0,20.0,0.21739999999999998,9.0,0.0978,8.0,0.087
127894,Los Angeles,Los Angeles Unified,Valor Academy High,500,460,0.92,82.0,15.0,15.0,17.0,17.0,8.0,0.09759999999999999,45.0,15.0,0.3333,9.0,0.2,7.0,0.15560000000000002
127910,Los Angeles,Los Angeles Unified,Camino Nuevo High #2,460,439,0.9540000000000001,82.0,16.0,15.0,16.0,15.0,3.0,0.0366,68.0,32.0,0.4706,12.0,0.1765,10.0,0.1471
129585,Los Angeles,Los Angeles Unified,NAVA College Preparatory Academy,733,699,0.9540000000000001,6.0,,,,,,,79.0,21.0,0.2658,7.0,0.0886,6.0,0.0759
129627,Los Angeles,Los Angeles Unified,TEACH Tech Charter High,365,339,0.929,14.0,,,,,,,46.0,10.0,0.21739999999999998,7.0,0.1522,6.0,0.1304
130997,Los Angeles,Los Angeles Unified,Sylmar Biotech Health Academy,267,266,0.996,11.0,,,,,,,30.0,8.0,0.2667,3.0,0.1,2.0,0.0667
131821,Los Angeles,Los Angeles Unified,Collegiate Charter High of Los Angeles,166,158,0.9520000000000001,0.0,,,,,,,34.0,21.0,0.6175999999999999,15.0,0.4412,14.0,0.4118
132027,Los Angeles,Los Angeles Unified,University Preparatory Value High,479,435,0.9079999999999999,34.0,18.0,16.0,18.0,18.0,7.0,0.2059,97.0,34.0,0.3505,15.0,0.15460000000000002,14.0,0.14429999999999998
132126,Los Angeles,Los Angeles Unified,Bert Corona Charter High,243,197,0.8109999999999999,1.0,,,,,,,29.0,8.0,0.2759,4.0,0.1379,3.0,0.10339999999999999
132282,Los Angeles,Los Angeles Unified,Ednovate - East College Prep,361,310,0.8590000000000001,85.0,19.0,19.0,18.0,19.0,23.0,0.2706,5.0,,,,,,
133272,Los Angeles,Los Angeles Unified,PUC Triumph Charter Academy and PUC Triumph Charter High,807,551,0.6829999999999999,89.0,16.0,15.0,17.0,17.0,10.0,0.1124,61.0,27.0,0.4426,14.0,0.22949999999999998,11.0,0.18030000000000002
133280,Los Angeles,Los Angeles Unified,PUC Nueva Esperanza Charter Academy,358,260,0.726,22.0,16.0,15.0,17.0,16.0,1.0,0.0455,,,,,,,
133298,Los Angeles,Los Angeles Unified,PUC CALS Middle School and Early College High,511,425,0.8320000000000001,52.0,16.0,16.0,17.0,17.0,8.0,0.15380000000000002,36.0,18.0,0.5,16.0,0.44439999999999996,13.0,0.3611
135855,Los Angeles,Los Angeles Unified,Maywood Center for Enriched Studies,1361,1239,0.91,5.0,,,,,,,57.0,29.0,0.5088,10.0,0.1754,8.0,0.1404
137612,Los Angeles,Los Angeles Unified,Valley International Preparatory High,206,50,0.243,20.0,26.0,22.0,20.0,22.0,13.0,0.65,38.0,33.0,0.8684000000000001,18.0,0.47369999999999995,18.0,0.47369999999999995
1930650,Los Angeles,Los Angeles Unified,Phineas Banning Senior High,2478,2229,0.9,89.0,19.0,17.0,18.0,18.0,19.0,0.21350000000000002,176.0,96.0,0.5455,41.0,0.233,39.0,0.2216
1930866,Los Angeles,Los Angeles Unified,Bell Senior High,2395,2203,0.92,178.0,18.0,17.0,18.0,18.0,44.0,0.24719999999999998,318.0,164.0,0.5157,82.0,0.2579,75.0,0.23579999999999998
1930924,Los Angeles,Los Angeles Unified,Belmont Senior High,860,778,0.905,31.0,17.0,15.0,17.0,16.0,4.0,0.129,102.0,31.0,0.3039,14.0,0.1373,14.0,0.1373
1931047,Los Angeles,Los Angeles Unified,Birmingham Community Charter High,3165,2638,0.833,37.0,20.0,19.0,20.0,19.0,16.0,0.4324,698.0,286.0,0.4097,162.0,0.2321,139.0,0.1991
